time,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt,potential_T
2022-01-06 11:55:00,349.499,0.0,-36.49166,0.0,-46.574833,0.0,46.116673,0.0,306.63333,0.0,34.905003,0.0,37.00606,0.0,-27.51632,0.0,,2.0000002,0.0,38.68866,-106.5779,8190.8916,46.516716
2022-01-06 11:56:00,342.53168,0.0,-37.602665,0.0,-48.134666,0.0,46.210003,0.0,306.5,0.0,32.85767,0.0,37.14325,0.0,-27.485075,0.0,,3.1633334,0.0,38.673927,-106.552246,8330.168,46.85512
2022-01-06 11:57:00,330.89636,0.0,-39.66033,0.0,-51.307667,0.0,45.97333,0.0,309.7,0.0,28.3115,0.0,35.36051,0.0,-29.363047,0.0,,3.7033336,0.0,38.658634,-106.52713,8567.508,47.210945
2022-01-06 11:58:00,321.44336,0.0,-41.471825,0.0,-52.77566,0.0,45.569996,0.0,311.5,0.0,28.808002,0.0,34.128864,0.0,-30.194164,0.0,,3.565,0.0,38.64244,-106.503174,8764.822,47.371216
2022-01-06 11:59:00,309.87012,0.0,-43.785995,0.0,-53.280163,0.0,46.489998,0.0,311.88333,0.0,34.738667,0.0,34.61014,0.0,-31.037477,0.0,,4.4866667,0.0,38.625935,-106.47946,9012.417,47.516697
2022-01-06 12:00:00,296.931,0.0,-46.34133,0.0,-55.550663,0.0,47.44833,0.0,316.21667,0.0,34.98083,0.0,32.79889,0.0,-34.236217,0.0,,4.7483325,0.0,38.608498,-106.45596,9297.238,47.83724
2022-01-06 12:01:00,284.65918,0.0,-48.863327,0.0,-56.75166,0.0,46.3,0.0,318.56668,0.0,40.05567,0.0,30.633568,0.0,-34.714767,0.0,,4.8050003,0.0,38.589584,-106.43419,9575.97,48.122887
2022-01-06 12:02:00,274.4737,0.0,-51.005333,0.0,-57.752666,0.0,46.12,0.0,321.98334,0.0,45.08967,0.0,28.352587,0.0,-36.350327,0.0,,3.5783334,0.0,38.570858,-106.41392,9813.8545,48.385426
2022-01-06 12:03:00,262.46765,0.0,-53.4745,0.0,-59.801662,0.0,48.16333,0.0,331.2,0.0,46.622665,0.0,23.168724,0.0,-42.08756,0.0,,5.3166666,0.0,38.54955,-106.39551,10103.36,48.908978
2022-01-06 12:04:00,250.25832,0.0,-55.93867,0.0,-62.34283,0.0,52.24834,0.0,338.78333,0.0,45.274498,0.0,18.842354,0.0,-48.695248,0.0,,4.7916665,0.0,38.525154,-106.38135,10407.833,49.663628
2022-01-06 12:05:00,240.449,0.0,-56.322838,0.0,-63.572334,0.0,52.50167,0.0,345.78333,0.0,40.451332,0.0,12.868853,0.0,-50.88605,0.0,,4.6800003,0.0,38.49761,-106.37063,10661.626,52.80046
2022-01-06 12:06:00,226.52702,0.0,-58.159336,0.0,-65.0935,0.0,45.88166,0.0,336.75,0.0,41.537495,0.0,17.972013,0.0,-42.100296,0.0,,6.2250004,0.0,38.472393,-106.360466,11039.313,55.604736
2022-01-06 12:07:00,215.87498,0.0,-59.234497,0.0,-66.63067,0.0,40.581665,0.0,321.15,0.0,38.60667,0.0,25.367481,0.0,-31.538124,0.0,,4.976667,0.0,38.452602,-106.34551,11341.354,58.49467
2022-01-06 12:08:00,205.55916,0.0,-60.890327,0.0,-67.82816,0.0,42.135002,0.0,308.41666,0.0,40.407837,0.0,32.987114,0.0,-26.070736,0.0,,4.7850003,0.0,38.43717,-106.32547,11646.734,60.56754
2022-01-06 12:09:00,197.60002,0.0,-60.520164,0.0,-71.18133,0.0,47.44,0.0,306.76666,0.0,25.944664,0.0,37.951572,0.0,-28.369831,0.0,,3.5916662,0.0,38.423016,-106.300285,11891.589,64.94748
2022-01-06 12:10:00,191.1345,0.0,-58.626663,0.0,-73.53115,0.0,44.016666,0.0,314.03333,0.0,13.6905,0.0,31.652582,0.0,-30.577087,0.0,,3.363333,0.0,38.40668,-106.276215,12099.6875,71.21575
2022-01-06 12:11:00,185.13615,0.0,-56.762833,0.0,-73.14716,0.0,41.063335,0.0,313.46667,0.0,11.522167,0.0,29.79746,0.0,-28.246918,0.0,,3.5849996,0.0,38.391014,-106.255295,12300.786,77.39074
2022-01-06 12:12:00,177.98033,0.0,-55.33417,0.0,-72.971504,0.0,38.84333,0.0,322.6,0.0,9.9315,0.0,23.601873,0.0,-30.80187,0.0,,4.253333,0.0,38.375034,-106.236534,12551.676,83.70543
2022-01-06 12:13:00,171.21617,0.0,-56.686,0.0,-73.97968,0.0,34.346664,0.0,323.56668,0.0,10.0928335,0.0,20.357626,0.0,-27.650295,0.0,,4.136667,0.0,38.358894,-106.22165,12797.997,85.44139
2022-01-06 12:14:00,164.69815,0.0,-56.893333,0.0,-74.37682,0.0,33.63833,0.0,322.43332,0.0,9.7734995,0.0,20.486439,0.0,-26.670616,0.0,,4.1233335,0.0,38.344727,-106.207695,13043.669,89.099434
2022-01-06 12:15:00,158.43216,0.0,-56.891674,0.0,-74.42166,0.0,34.541668,0.0,323.53333,0.0,9.699834,0.0,20.521574,0.0,-27.781239,0.0,,4.0516663,0.0,38.32973,-106.19352,13289.229,93.14182
